NR	SENDER	ADDRESSEE	SENDER-ADDRESSEE_PAIRS	DATE	YEAR	LANGUAGE	GENDER_SENDER	GENDER_ADDRESSEE	GENDER_PAIR	CONNECTION_TYPE	GENERATION_SENDER	GENERATION_ADDRESSEE	SENDER_IS_OLDER	SENDER_OVER_40	ADDRESSEE_OVER_40	AGE_GAP_OVER_20	AGE_GAP	PAGE	LENGTH	TOKEN_ID	REL_TOKEN_POS	QUERY	LEFT	HIT	RIGHT
j_80	JOHN COOKE	SAMUEL JEAKE JR	"JOHN COOKE", "SAMUEL JEAKE JR"		1679	ENGLISH	MALE	MALE	"MALE", "MALE"	BUSINESS; CORRESPONDENT	UNK	1640-1680	UNK	UNK	FALSE	UNK		112	425	j_80.77_77	18.12	god	the 26 past fills me with desire of opportunity to manifest at least in the sincerity of my servicea supply of any failure in its merit. I shall not omitt	God	permitting to advise you the price of hops for the next season & in due time, being extremely satisfied in the Reflection of your favour so far as to intimate
j_84	WILLIAM DELAMARE	SAMUEL JEAKE JR	"WILLIAM DELAMARE", "SAMUEL JEAKE JR"	2th of May 1679	1679	ENGLISH	MALE	MALE	"MALE", "MALE"	BUSINESS; CORRESPONDENT	UNK	1640-1680	UNK	UNK	FALSE	UNK		115	348	j_84.95_95	27.3	god	kind ofer what Lyes in my power for your servis heare you may fre[ly] comand me, at all tymes as for Messrs Proctor & Sidgwicke & Morlaix as also Mr	Godfrey	in London there is noe neede to write them, nor nobody else about our Consarnes but if you please to informe your selfe of Mr Cadman or Capt. Hall I
j_90	SAMUEL JEAKE JR	PETER SWYMMER	"SAMUEL JEAKE JR", "PETER SWYMMER"		1679	ENGLISH	MALE	MALE	"MALE", "MALE"	BUSINESS; CORRESPONDENT	1640-1680	1600-1640	UNK	FALSE	UNK	UNK		119	175	j_90.70_70	40.0	god	Inclination of Reversing the Prohibition of French Goods in your Parts, which Did Prevent you to Give your orders for Buying any Goods for your account, But when it Please	God	to send us againe an open Trade you may macke a Tryall of us & then may Be assured of my Readynesse to sarve you with the Best of my
j_92	JOHN MACKLEY	SAMUEL JEAKE JR	"JOHN MACKLEY", "SAMUEL JEAKE JR"	Sept the 12 1679	1679	ENGLISH	MALE	MALE	"MALE", "MALE"	EXTENDED FAMILY	1640-1680	1640-1680	UNK	UNK	FALSE	UNK		121	181	j_92.111_111	61.33	lord	an Acount for he is very hard at work. My humbell serves to my uncel with my due Respetes to your slef [sic] and my husband allsoe. I thenk the	Lord	my childeren be indefrent prer disire my uncle to Remember me in his pries my Lo: to sone I Ramin your lone [sic] Cozen and Sernt to com[mand] Elizabeth Mackley
j_97	THOMAS MORRIS	SAMUEL JEAKE JR	"THOMAS MORRIS", "SAMUEL JEAKE JR"		1679	ENGLISH	MALE	MALE	"MALE", "MALE"	BUSINESS; CORRESPONDENT	UNK	1640-1680	UNK	UNK	FALSE	UNK		125	252	j_97.156_156	61.9	god	think to my selfe that the bill I sente you would come to me againe to be protested hear but that it fell out outherways for I could Remember Mr	Godfrey	sarved one that I was against which so but I thought beter to send it you againe, Rather then to medell tell you ordered me it being all but mine
j_119	ELIZABETH DIGHTON	SAMUEL JEAKE JR	"ELIZABETH DIGHTON", "SAMUEL JEAKE JR"		1681	ENGLISH	FEMALE	MALE	"FEMALE", "MALE"	EXTENDED FAMILY	1600-1640	1640-1680	TRUE	TRUE	FALSE	TRUE	29	144	191	j_119.121_121	63.35	god	Breake; pray cosin let me have a line or two from you of his minde, as for your shute and other things that you writ for I intend to send	god	willing the next weeke the Taylor being not able to finish them before Whitson tide this with mine and my wifes love and sarvis to you and my cosen and
j_123	JAMES WIGHTMAN	SAMUEL JEAKE JR	"JAMES WIGHTMAN", "SAMUEL JEAKE JR"	Jun the 9" 1681	1681	ENGLISH	MALE	MALE	"MALE", "MALE"	EXTENDED FAMILY	UNK	1640-1680	UNK	UNK	FALSE	UNK		148	234	j_123.132_132	56.41	lord	to youer order this Day. [Words lost] to youer mothers order my wife being near [h]er time of travell I Disier youer prayers with my uncle for her that the	Lord	would be pleased to give her a safe delivery. It being all but my sarvis to your good selfe & wife & uncle & to youer mother. I wrest youer
j_124	JOHN MACKLEY	SAMUEL JEAKE JR	"JOHN MACKLEY", "SAMUEL JEAKE JR"		1681	ENGLISH	MALE	MALE	"MALE", "MALE"	EXTENDED FAMILY	1640-1680	1640-1680	UNK	UNK	FALSE	UNK		148	239	j_124.78_78	32.64	god	and sister Mackley and a neighbour of his, and did deliver it to your use, and take it kindly that you give me Credit for 6 months; att which time	god	willing it shall be punctually paid, I have sent the bond downe by the Carrier and the watch for Mr Waylet the price is £4 5s, I hope it will
j_125	JAMES WIGHTMAN	SAMUEL JEAKE JR	"JAMES WIGHTMAN", "SAMUEL JEAKE JR"	Jun the 21* 1681	1681	ENGLISH	MALE	MALE	"MALE", "MALE"	EXTENDED FAMILY	UNK	1640-1680	UNK	UNK	FALSE	UNK		149	181	j_125.67_67	37.02	lord	12 a clock and was brought to bead of a sonn just be fore the clock struck 2 which I Disier youers with my uncle prayers of thankes to the	Lord	that he hath bein pleased to give her a safe delivery shee is nowe not very well which we judge is by Reason of her Milke, Mr Laines Disiered me
j_132	MICHEL SAVARY	SAMUEL JEAKE JR	"MICHEL SAVARY", "SAMUEL JEAKE JR"		1681	ENGLISH	MALE	MALE	"MALE", "MALE"	BUSINESS; CORRESPONDENT	UNK	1640-1680	UNK	UNK	FALSE	UNK		154	177	j_132.123_123	69.49	lord	it by letter; my wife was brought to bead with a Girle this day three weeks, a little after two in the afternoon and is very well blessed by the	lord	considering her condition but the child hath been very weake thought att present we have some hopse of its Recovery through infinet mercy, this with mine and my wifes respects
j_135	SAMUEL JEAKE JR	RICHARD GOODENOUGH	"SAMUEL JEAKE JR", "RICHARD GOODENOUGH"		1681	ENGLISH	MALE	MALE	"MALE", "MALE"	PATRON	1640-1680	UNK	UNK	FALSE	UNK	UNK		155	467	j_135.16_16	3.43	god	Bury Street June 22 1682 Deare Friends what ever Insurrections may in the Rectoral Justiss of	God	befall the world & the land of our nativity For the unrepented persisted in abominations of all most all sorts of mankind let us laber night & day by unfained
j_135	SAMUEL JEAKE JR	RICHARD GOODENOUGH	"SAMUEL JEAKE JR", "RICHARD GOODENOUGH"		1681	ENGLISH	MALE	MALE	"MALE", "MALE"	PATRON	1640-1680	UNK	UNK	FALSE	UNK	UNK		155	467	j_135.56_56	11.99	god	For the unrepented persisted in abominations of all most all sorts of mankind let us laber night & day by unfained faith Evangelicall & harty repentance sinceer obedence to all	Gods	will & plesure bee Resigning our selves & all that is in our power as a whol burnt sacrifice to the pleasure of our God that wee may Receive all
j_135	SAMUEL JEAKE JR	RICHARD GOODENOUGH	"SAMUEL JEAKE JR", "RICHARD GOODENOUGH"		1681	ENGLISH	MALE	MALE	"MALE", "MALE"	PATRON	1640-1680	UNK	UNK	FALSE	UNK	UNK		155	467	j_135.81_81	17.34	god	repentance sinceer obedence to all Gods will & plesure bee Resigning our selves & all that is in our power as a whol burnt sacrifice to the pleasure of our	God	that wee may Receive all in him to unspeakable advantage that it may bee with us as with Noah when the waters of the flood are abated, Gen 8 20:21
j_135	SAMUEL JEAKE JR	RICHARD GOODENOUGH	"SAMUEL JEAKE JR", "RICHARD GOODENOUGH"		1681	ENGLISH	MALE	MALE	"MALE", "MALE"	PATRON	1640-1680	UNK	UNK	FALSE	UNK	UNK		155	467	j_135.244_244	52.25	god	may by the leading by the hand of soveraine grace bee made meet to receiv of these priviledges made to Noah & may bee found in the Caleb spirit following	god	full living down the ungodlyness & murmerings of this Generation that cannot bear our words beleeving that through all the disorders and confutions in the world & wofull contempt &
j_135	SAMUEL JEAKE JR	RICHARD GOODENOUGH	"SAMUEL JEAKE JR", "RICHARD GOODENOUGH"		1681	ENGLISH	MALE	MALE	"MALE", "MALE"	PATRON	1640-1680	UNK	UNK	FALSE	UNK	UNK		155	467	j_135.249_249	53.32	god	the hand of soveraine grace bee made meet to receiv of these priviledges made to Noah & may bee found in the Caleb spirit following god full living down the	ungodlyness	& murmerings of this Generation that cannot bear our words beleeving that through all the disorders and confutions in the world & wofull contempt & blaspheming of the spirit of
j_135	SAMUEL JEAKE JR	RICHARD GOODENOUGH	"SAMUEL JEAKE JR", "RICHARD GOODENOUGH"		1681	ENGLISH	MALE	MALE	"MALE", "MALE"	PATRON	1640-1680	UNK	UNK	FALSE	UNK	UNK		155	467	j_135.280_280	59.96	god	& murmerings of this Generation that cannot bear our words beleeving that through all the disorders and confutions in the world & wofull contempt & blaspheming of the spirit of	god	that nevertheless his enimies shadow is departed from them & that god is for us against them & therfore bids us not fear them tiss veryly a good land &
j_135	SAMUEL JEAKE JR	RICHARD GOODENOUGH	"SAMUEL JEAKE JR", "RICHARD GOODENOUGH"		1681	ENGLISH	MALE	MALE	"MALE", "MALE"	PATRON	1640-1680	UNK	UNK	FALSE	UNK	UNK		155	467	j_135.292_292	62.53	god	through all the disorders and confutions in the world & wofull contempt & blaspheming of the spirit of god that nevertheless his enimies shadow is departed from them & that	god	is for us against them & therfore bids us not fear them tiss veryly a good land & good for us & the enimies of the lord shall bee but
j_135	SAMUEL JEAKE JR	RICHARD GOODENOUGH	"SAMUEL JEAKE JR", "RICHARD GOODENOUGH"		1681	ENGLISH	MALE	MALE	"MALE", "MALE"	PATRON	1640-1680	UNK	UNK	FALSE	UNK	UNK		155	467	j_135.120_120	25.7	lord	unspeakable advantage that it may bee with us as with Noah when the waters of the flood are abated, Gen 8 20:21 verses And Noah builded an alter unto the	lord	& took of every cleane Beast & of every cleane fowle & offered burnt offerings upon the Alter & the lord smelled a sweet savor & the lord said in
j_135	SAMUEL JEAKE JR	RICHARD GOODENOUGH	"SAMUEL JEAKE JR", "RICHARD GOODENOUGH"		1681	ENGLISH	MALE	MALE	"MALE", "MALE"	PATRON	1640-1680	UNK	UNK	FALSE	UNK	UNK		155	467	j_135.141_141	30.19	lord	20:21 verses And Noah builded an alter unto the lord & took of every cleane Beast & of every cleane fowle & offered burnt offerings upon the Alter & the	lord	smelled a sweet savor & the lord said in his heart I will not again curse the wortd ground any more for mans sake For the imaginations of mans heart
j_135	SAMUEL JEAKE JR	RICHARD GOODENOUGH	"SAMUEL JEAKE JR", "RICHARD GOODENOUGH"		1681	ENGLISH	MALE	MALE	"MALE", "MALE"	PATRON	1640-1680	UNK	UNK	FALSE	UNK	UNK		155	467	j_135.148_148	31.69	lord	unto the lord & took of every cleane Beast & of every cleane fowle & offered burnt offerings upon the Alter & the lord smelled a sweet savor & the	lord	said in his heart I will not again curse the wortd ground any more for mans sake For the imaginations of mans heart is evill from his youth neither will
j_135	SAMUEL JEAKE JR	RICHARD GOODENOUGH	"SAMUEL JEAKE JR", "RICHARD GOODENOUGH"		1681	ENGLISH	MALE	MALE	"MALE", "MALE"	PATRON	1640-1680	UNK	UNK	FALSE	UNK	UNK		155	467	j_135.319_319	68.31	lord	them & that god is for us against them & therfore bids us not fear them tiss veryly a good land & good for us & the enimies of the	lord	shall bee but food for our faith therfore fear them not. For the meek shall inherit the earth Math 5:5* & ther shall bee aboundance of peace for as long
j_135	SAMUEL JEAKE JR	RICHARD GOODENOUGH	"SAMUEL JEAKE JR", "RICHARD GOODENOUGH"		1681	ENGLISH	MALE	MALE	"MALE", "MALE"	PATRON	1640-1680	UNK	UNK	FALSE	UNK	UNK		155	467	j_135.357_357	76.45	lord	therfore fear them not. For the meek shall inherit the earth Math 5:5* & ther shall bee aboundance of peace for as long as the sun & moon endure the	lord	fill us with purity of spirit, prudence, sagasity & a mortified spirit to this present evill world being prepared to bear his Cross with inuincable patience & holy Courage that
j_135	SAMUEL JEAKE JR	RICHARD GOODENOUGH	"SAMUEL JEAKE JR", "RICHARD GOODENOUGH"		1681	ENGLISH	MALE	MALE	"MALE", "MALE"	PATRON	1640-1680	UNK	UNK	FALSE	UNK	UNK		155	467	j_135.415_415	88.87	lord	holy Courage that we may bee meet to weare his glorious & eternal] thrown & inherit all things: prays your truly affectionate Brother & truly humble servant in our deare	Lord	Jesus John Osmonton I pray deare sir by the First convenient oppertunity to let mee know how it is with your deare Father & the despised Interest of our Dear
j_135	SAMUEL JEAKE JR	RICHARD GOODENOUGH	"SAMUEL JEAKE JR", "RICHARD GOODENOUGH"		1681	ENGLISH	MALE	MALE	"MALE", "MALE"	PATRON	1640-1680	UNK	UNK	FALSE	UNK	UNK		155	467	j_135.446_446	95.5	lord	Jesus John Osmonton I pray deare sir by the First convenient oppertunity to let mee know how it is with your deare Father & the despised Interest of our Dear	Lord	Jesus in Rye. For the Deare & much valued Mr Samuel Jeake Junior with unfained love & all true
j_135	SAMUEL JEAKE JR	RICHARD GOODENOUGH	"SAMUEL JEAKE JR", "RICHARD GOODENOUGH"		1681	ENGLISH	MALE	MALE	"MALE", "MALE"	PATRON	1640-1680	UNK	UNK	FALSE	UNK	UNK		155	467	j_135.416_416	89.08	jesus	Courage that we may bee meet to weare his glorious & eternal] thrown & inherit all things: prays your truly affectionate Brother & truly humble servant in our deare Lord	Jesus	John Osmonton I pray deare sir by the First convenient oppertunity to let mee know how it is with your deare Father & the despised Interest of our Dear Lord
j_135	SAMUEL JEAKE JR	RICHARD GOODENOUGH	"SAMUEL JEAKE JR", "RICHARD GOODENOUGH"		1681	ENGLISH	MALE	MALE	"MALE", "MALE"	PATRON	1640-1680	UNK	UNK	FALSE	UNK	UNK		155	467	j_135.447_447	95.72	jesus	John Osmonton I pray deare sir by the First convenient oppertunity to let mee know how it is with your deare Father & the despised Interest of our Dear Lord	Jesus	in Rye. For the Deare & much valued Mr Samuel Jeake Junior with unfained love & all true
j_141	JAMES WIGHTMAN	SAMUEL JEAKE JR	"JAMES WIGHTMAN", "SAMUEL JEAKE JR"		1682	ENGLISH	MALE	MALE	"MALE", "MALE"	EXTENDED FAMILY	UNK	1640-1680	UNK	UNK	FALSE	UNK		160	438	j_141.18_18	4.11	lord	London November 14" 1682 Cozen Jeak Sir The occasion of these lines is to acquaint you that last	Lords	day in the evening, one Thomas Clerke a Pipemaker in Clerkenwell, came to my house, and told me that the Monday before Mr Nathaniel Hartshorne was under the constables hands
j_144	JOHN MEDLEY	BARBARA HARTSHORNE	"JOHN MEDLEY", "BARBARA HARTSHORNE"	Dec 1 1682	1682	ENGLISH	MALE	FEMALE	"MALE", "FEMALE"	BUSINESS; CORRESPONDENT	UNK	1600-1640	UNK	UNK	UNK	UNK		162	282	j_144.24_24	8.51	god	Loving son Yours of the 28" past received, and am glad to heare of your health with your wife & mother, which I pray	God	continue to you all, I am through mercy in health & our relations here, except old Mrs Mackley who is not well. Ere this comes to you I hope your
j_144	JOHN MEDLEY	BARBARA HARTSHORNE	"JOHN MEDLEY", "BARBARA HARTSHORNE"	Dec 1 1682	1682	ENGLISH	MALE	FEMALE	"MALE", "FEMALE"	BUSINESS; CORRESPONDENT	UNK	1600-1640	UNK	UNK	UNK	UNK		162	282	j_144.225_225	79.79	lord	in I intend to send you by Mr Miller when he returns. I feare things will go bad here as well as in the countrey with those that feare the	Lord	the Lord fit you with double portions of his spirit and beare you up against all discouragement. I am more concerned in my thoughts for you than my self though
j_144	JOHN MEDLEY	BARBARA HARTSHORNE	"JOHN MEDLEY", "BARBARA HARTSHORNE"	Dec 1 1682	1682	ENGLISH	MALE	FEMALE	"MALE", "FEMALE"	BUSINESS; CORRESPONDENT	UNK	1600-1640	UNK	UNK	UNK	UNK		162	282	j_144.227_227	80.5	lord	intend to send you by Mr Miller when he returns. I feare things will go bad here as well as in the countrey with those that feare the Lord the	Lord	fit you with double portions of his spirit and beare you up against all discouragement. I am more concerned in my thoughts for you than my self though I have
j_145	SAMUEL JEAKE SR	SAMUEL JEAKE JR	"SAMUEL JEAKE SR", "SAMUEL JEAKE JR"		1682	ENGLISH	MALE	MALE	"MALE", "MALE"	FAMILY	1600-1640	1640-1680	TRUE	TRUE	FALSE	TRUE	29	162	484	j_145.356_356	73.55	lord	letter to Cosin Mackley. I desire you would by the Carrier send me up a couple of Shirts & my morning coat & order them to be left there. The	Lord	bless & keepe you in his feare & give you wisdome & innocency. Christ advises his owne disciples to. Remember me to our Relations in Speciall & the Christian friends
j_145	SAMUEL JEAKE SR	SAMUEL JEAKE JR	"SAMUEL JEAKE SR", "SAMUEL JEAKE JR"		1682	ENGLISH	MALE	MALE	"MALE", "MALE"	FAMILY	1600-1640	1640-1680	TRUE	TRUE	FALSE	TRUE	29	162	484	j_145.401_401	82.85	lord	advises his owne disciples to. Remember me to our Relations in Speciall & the Christian friends in generall with you whose condition I shall not cease to spread before the	Lord	for though absent in body, I am present in spirit with you. For news I refer you to Mr Miller. I abide Your affectionate Father Sa: Jeake At the end
j_146	SAMUEL JEAKE SR	SAMUEL JEAKE JR	"SAMUEL JEAKE SR", "SAMUEL JEAKE JR"	January 6 1682/3		ENGLISH	MALE	MALE	"MALE", "MALE"	FAMILY	1600-1640	1640-1680	TRUE			TRUE	29	163	912	j_146.555_555	60.86	lord	Indenture may be for natural love & affection & for settling the Inheritance of the mesuage &c, Here is little news, It yet remaines a cloudy & dark day The	Lord	be your light & salvation & the refuge & strength of you & other his people. Some take that Shaftsbury is gone from Holland to Dantzick as thinking himself not
j_148	SAMUEL JEAKE SR	ELIZABETH JEAKE	"SAMUEL JEAKE SR", "ELIZABETH JEAKE"	January 27" 1682/3	1683	ENGLISH	MALE	FEMALE	"MALE", "FEMALE"	FAMILY	1600-1640	1640-1680	TRUE	TRUE	FALSE	TRUE	44	166	159	j_148.40_40	25.16	lord	little one for which you endured so much paine; that you are through mercy pretty well recovered, and hope the remaining weakness upon you will in time be removed. The	Lord	sanctifie his dispensations to you & poure out his grace & blessings on you. My cold was inconsiderable through the goodness of God I am indifferent in health, some nights
j_148	SAMUEL JEAKE SR	ELIZABETH JEAKE	"SAMUEL JEAKE SR", "ELIZABETH JEAKE"	January 27" 1682/3	1683	ENGLISH	MALE	FEMALE	"MALE", "FEMALE"	FAMILY	1600-1640	1640-1680	TRUE	TRUE	FALSE	TRUE	44	166	159	j_148.63_63	39.62	god	you will in time be removed. The Lord sanctifie his dispensations to you & poure out his grace & blessings on you. My cold was inconsiderable through the goodness of	God	I am indifferent in health, some nights a remnant of my former paine continues with me. I am sorry to heare William Jeffrey is so ill I heartily wish his
j_149	SAMUEL JEAKE SR	SAMUEL JEAKE JR	"SAMUEL JEAKE SR", "SAMUEL JEAKE JR"	Febr15" 1682/3	1683	ENGLISH	MALE	MALE	"MALE", "MALE"	FAMILY	1600-1640	1640-1680	TRUE	TRUE	FALSE	TRUE	29	166	485	j_149.137_137	28.25	god	to see me no more, Though your desires & filial affections (of which I never doubted) should be denied they shall have paternal reciprocations. Yet I know nothing but if	God	spare me life & the apsects from above be more propitious I may see Rye. If in my absence I shall find my life in jeopardy I shall be willing
j_149	SAMUEL JEAKE SR	SAMUEL JEAKE JR	"SAMUEL JEAKE SR", "SAMUEL JEAKE JR"	Febr15" 1682/3	1683	ENGLISH	MALE	MALE	"MALE", "MALE"	FAMILY	1600-1640	1640-1680	TRUE	TRUE	FALSE	TRUE	29	166	485	j_149.193_193	39.79	god	jeopardy I shall be willing you have timely notice that I may set mine eyes upon you before I dye & you may put your hands upon mine when dying.	God	allmighty bless you, your wife & issue he shall give you and give me your society in heaven though I should have no more of it on earth, which would
j_149	SAMUEL JEAKE SR	SAMUEL JEAKE JR	"SAMUEL JEAKE SR", "SAMUEL JEAKE JR"	Febr15" 1682/3	1683	ENGLISH	MALE	MALE	"MALE", "MALE"	FAMILY	1600-1640	1640-1680	TRUE	TRUE	FALSE	TRUE	29	166	485	j_149.363_363	74.85	god	trials &c of the sons & daughters of Zion. I am sometimes ready to fear in stead of my coming to Rye you will be forced from thence, And bless	God	you have yet been able to bear up against the storm & desire if it be his will you may dwell quietly under your own vine. I am not without
j_149	SAMUEL JEAKE SR	SAMUEL JEAKE JR	"SAMUEL JEAKE SR", "SAMUEL JEAKE JR"	Febr15" 1682/3	1683	ENGLISH	MALE	MALE	"MALE", "MALE"	FAMILY	1600-1640	1640-1680	TRUE	TRUE	FALSE	TRUE	29	166	485	j_149.398_398	82.06	god	able to bear up against the storm & desire if it be his will you may dwell quietly under your own vine. I am not without hopes that in measure	God	will meet this storm now it is shot forth & debate with it & stay his rough wind. But if otherwise let all go rather than Christ and a good
j_150	SAMUEL JEAKE SR	SAMUEL JEAKE JR	"SAMUEL JEAKE SR", "SAMUEL JEAKE JR"	Mar 10 1682/3	1683	ENGLISH	MALE	MALE	"MALE", "MALE"	FAMILY	1600-1640	1640-1680	TRUE	TRUE	FALSE	TRUE	29	168	415	j_150.106_106	25.54	god	your invitation to Rye but were I weary of the City I cannot yet take the Journey being not wholly freed of my paines though by the good hand of	God	upon me much abated. I should be glad to see you but would not you should neglect your business & take such a journey & charge on you only to
j_150	SAMUEL JEAKE SR	SAMUEL JEAKE JR	"SAMUEL JEAKE SR", "SAMUEL JEAKE JR"	Mar 10 1682/3	1683	ENGLISH	MALE	MALE	"MALE", "MALE"	FAMILY	1600-1640	1640-1680	TRUE	TRUE	FALSE	TRUE	29	168	415	j_150.181_181	43.61	lord	that your self & wife are well. I hear this week by a Gentleman as if they were intended to be a little milder with the dissenters & that the	Lord	Keeper had order to stop the Capias writs against Excommunication & the Judges in the Circuits to be favourable to dissenters & would they have petitioned they had been indulged
j_151	SAMUEL JEAKE SR	SAMUEL JEAKE JR	"SAMUEL JEAKE SR", "SAMUEL JEAKE JR"	March 17" 1682/3	1683	ENGLISH	MALE	MALE	"MALE", "MALE"	FAMILY	1600-1640	1640-1680	TRUE	TRUE	FALSE	TRUE	29	169	230	j_151.27_27	11.74	god	Lov: Son Yours of the 12" instant received and thereby understand you & your Relations with you are in health which I am glad of and desire	God	to continue to you and others that feare him in your place. I suppose by this Mr Markwick is returned to Rye who was so kind as to see me
j_151	SAMUEL JEAKE SR	SAMUEL JEAKE JR	"SAMUEL JEAKE SR", "SAMUEL JEAKE JR"	March 17" 1682/3	1683	ENGLISH	MALE	MALE	"MALE", "MALE"	FAMILY	1600-1640	1640-1680	TRUE	TRUE	FALSE	TRUE	29	169	230	j_151.95_95	41.3	god	write you touching my condition that I am not so bad as you may imagine nor yet so well as to be free from paine. I desire to waite on	God	who hath often ransomed my life from destruction & crowned me with his his loving kindness and tender mercies. As to the house though I have sometime had thoughts never
j_151	SAMUEL JEAKE SR	SAMUEL JEAKE JR	"SAMUEL JEAKE SR", "SAMUEL JEAKE JR"	March 17" 1682/3	1683	ENGLISH	MALE	MALE	"MALE", "MALE"	FAMILY	1600-1640	1640-1680	TRUE	TRUE	FALSE	TRUE	29	169	230	j_151.170_170	73.91	god	ever return to Rye I should like no other house for an habitation there but that yet taking the number of my daies to be short & not knowing whether	God	will dispose of my return or no I leave you to do therein as you please & if you cannot get above £50 to take that. My kind love to
j_152	SAMUEL JEAKE SR	SAMUEL JEAKE JR	"SAMUEL JEAKE SR", "SAMUEL JEAKE JR"	[April 1]2"° 1683	1683	ENGLISH	MALE	MALE	"MALE", "MALE"	FAMILY	1600-1640	1640-1680	TRUE	TRUE	FALSE	TRUE	29	169	700	j_152.130_130	18.57	lord	Excommunication but I may as well be taken upon that & sent to prison as upon the other, so I yet am resolved to rest on providence & let the	Lord	do with me as seemeth good in his sight. This no little refreshment to me and a great mercy to you to heare you are yet spared from prosecution, which
j_152	SAMUEL JEAKE SR	SAMUEL JEAKE JR	"SAMUEL JEAKE SR", "SAMUEL JEAKE JR"	[April 1]2"° 1683	1683	ENGLISH	MALE	MALE	"MALE", "MALE"	FAMILY	1600-1640	1640-1680	TRUE	TRUE	FALSE	TRUE	29	169	700	j_152.357_357	51.0	lord	he thinks you will not be able to gaine any opportunity to meet with more then 5. above the family. And would have my thoughts on that. Touching which the	Lord	direct you for I cannot. But if you cannot meet otherwise to enjoy any season of joyning your forces to send up your petitions to heaven without distraction you were
j_152	SAMUEL JEAKE SR	SAMUEL JEAKE JR	"SAMUEL JEAKE SR", "SAMUEL JEAKE JR"	[April 1]2"° 1683	1683	ENGLISH	MALE	MALE	"MALE", "MALE"	FAMILY	1600-1640	1640-1680	TRUE	TRUE	FALSE	TRUE	29	169	700	j_152.399_399	57.0	lord	to enjoy any season of joyning your forces to send up your petitions to heaven without distraction you were better meet with that number then not att all. If the	Lord	deprive or suffer the Adversaries rather to deprive you of your solemne Assemblies, the sin will be the enemies, the suffering yours. I do not think the loss or deprivation
j_152	SAMUEL JEAKE SR	SAMUEL JEAKE JR	"SAMUEL JEAKE SR", "SAMUEL JEAKE JR"	[April 1]2"° 1683	1683	ENGLISH	MALE	MALE	"MALE", "MALE"	FAMILY	1600-1640	1640-1680	TRUE	TRUE	FALSE	TRUE	29	169	700	j_152.655_655	93.57	lord	in the City much as when Mr Markwick was here, only is it expected a great many will be excommunicate for not receiving the sacraments at Easter or the next	Lords	day according to the order of the B. of London. E. of Salisbury" some say is dead, & E. of Musgrave. With kind love I rest Your very lo father
j_152	SAMUEL JEAKE SR	SAMUEL JEAKE JR	"SAMUEL JEAKE SR", "SAMUEL JEAKE JR"	[April 1]2"° 1683	1683	ENGLISH	MALE	MALE	"MALE", "MALE"	FAMILY	1600-1640	1640-1680	TRUE	TRUE	FALSE	TRUE	29	169	700	j_152.435_435	62.14	god	rather to deprive you of your solemne Assemblies, the sin will be the enemies, the suffering yours. I do not think the loss or deprivation of some ordinances will separate	God	& his people, seeing he was with the congregation in the wilderness when they wanted circumcision & the Passover & at first had no settled priesthood or ministry among them.
j_152	SAMUEL JEAKE SR	SAMUEL JEAKE JR	"SAMUEL JEAKE SR", "SAMUEL JEAKE JR"	[April 1]2"° 1683	1683	ENGLISH	MALE	MALE	"MALE", "MALE"	FAMILY	1600-1640	1640-1680	TRUE	TRUE	FALSE	TRUE	29	169	700	j_152.478_478	68.29	god	when they wanted circumcision & the Passover & at first had no settled priesthood or ministry among them. If you did take some weeke day to set apart & seek	God	in the case and make it a Particualr request [words struck out] whether to meet with 5. or more as you have done & run the risque of it. [two
j_152	SAMUEL JEAKE SR	SAMUEL JEAKE JR	"SAMUEL JEAKE SR", "SAMUEL JEAKE JR"	[April 1]2"° 1683	1683	ENGLISH	MALE	MALE	"MALE", "MALE"	FAMILY	1600-1640	1640-1680	TRUE	TRUE	FALSE	TRUE	29	169	700	j_152.513_513	73.29	god	make it a Particualr request [words struck out] whether to meet with 5. or more as you have done & run the risque of it. [two lines struck out] The	God	of Jacob be your refuge, & put underneath you his everlasting Arms, make your enemies that promise to themselves great things Liars & make you to tread on their high
j_152	SAMUEL JEAKE SR	SAMUEL JEAKE JR	"SAMUEL JEAKE SR", "SAMUEL JEAKE JR"	[April 1]2"° 1683	1683	ENGLISH	MALE	MALE	"MALE", "MALE"	FAMILY	1600-1640	1640-1680	TRUE	TRUE	FALSE	TRUE	29	169	700	j_152.588_588	84.0	god	be sure you shall not want them, & perswade my self I have a share in yours & if I knew when you would set apart any time to seek	God	as above I would let my spirit be present with you & send up one sigh & groane for you. I can send you no news, sometime a talk of
j_153	SAMUEL JEAKE SR	SAMUEL JEAKE JR	"SAMUEL JEAKE SR", "SAMUEL JEAKE JR"	May 15 1683	1683	ENGLISH	MALE	MALE	"MALE", "MALE"	FAMILY	1600-1640	1640-1680	TRUE	TRUE	FALSE	TRUE	29	171	674	j_153.599_599	88.87	lord	dissenters thereupon though yet that court hath shuffled off their judgment thereon openly in court so far as I hear what ever their particular opinions have been in private. The	Lord	increase and continue your Graces and blessings and helpe you to do his will & make you able to suffer for him. Take my kind love herewise to your self
