Filename,File number,Page left,Page top,Page right,Page bottom,Line id,Line,Confidence,Average,Standard deviation,Line left,Line top,Line right,Line bottom
IMG_2022_07_05_15_43_10L.jpg,516,0,0,1633,2584,line_1_34,sO great.,"[78, 95]",86.5,12.02,223,1572,336,1597
IMG_2022_07_05_15_43_10L.jpg,516,0,0,1633,2584,line_1_35,You request that I should reimburse your outlay if you need it: I am always quite willing,"[96, 96, 92, 92, 96, 96, 97, 96, 96, 95, 88, 96, 85, 85, 96, 96, 96]",93.76,3.99,260,1603,1496,1640
IMG_2022_07_05_15_43_10L.jpg,516,0,0,1633,2584,line_1_36,to reimburse you within two months of being informed by delivering over to you such,"[96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96]",96.0,0.0,223,1644,1496,1680
IMG_2022_07_05_15_43_10L.jpg,516,0,0,1633,2584,line_1_37,effects as will suffice but on the condition that you only charge 4 per cent commission on their,"[95, 95, 93, 93, 96, 95, 95, 96, 96, 96, 97, 96, 84, 95, 96, 96, 96, 96]",94.78,2.88,222,1685,1497,1721
IMG_2022_07_05_15_43_10L.jpg,516,0,0,1633,2584,line_1_38,"account. On these conditions, and provided that you always follow my orders about selling,","[96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 95]",95.93,0.27,221,1726,1495,1762
IMG_2022_07_05_15_43_10L.jpg,516,0,0,1633,2584,line_1_39,we can again continue to deal with one another.,"[96, 96, 96, 96, 96, 96, 96, 96, 96]",96.0,0.0,221,1767,897,1803
IMG_2022_07_05_15_43_10L.jpg,516,0,0,1633,2584,line_1_40,"On these conditions I have today drawn, payable to Joseph Deutz’s order:","[96, 96, 96, 96, 96, 96, 96, 96, 96, 93, 92, 96]",95.42,1.38,258,1807,1308,1843
IMG_2022_07_05_15_43_10L.jpg,516,0,0,1633,2584,line_1_41,£400,[35],35.0,0.0,257,1870,331,1906
IMG_2022_07_05_15_43_10L.jpg,516,0,0,1633,2584,line_1_42,£300 > at 3 usances,"[74, 89, 96, 92, 92]",88.6,8.53,257,1911,536,1947
IMG_2022_07_05_15_43_10L.jpg,516,0,0,1633,2584,line_1_43,"£300 together £1,500,","[79, 96, 89]",88.0,8.54,257,1952,838,1988
IMG_2022_07_05_15_43_10L.jpg,516,0,0,1633,2584,line_1_44,£500 at 24 usances.,"[55, 71, 88, 91]",76.25,16.68,257,1993,558,2029
IMG_2022_07_05_15_43_10L.jpg,516,0,0,1633,2584,line_1_45,which bills of exchange I send herewith for acceptance. Please return them with your next so,"[96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96]",96.0,0.0,220,2054,1496,2091
IMG_2022_07_05_15_43_10L.jpg,516,0,0,1633,2584,line_1_46,that I can use them. Captain Henry Robinson has passed the Sound as well as James Boulton,"[96, 85, 85, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96]",94.71,3.65,220,2095,1494,2132
IMG_2022_07_05_15_43_10L.jpg,516,0,0,1633,2584,line_1_47,"from Viborg. May God bring them in safety. With regards, I remain, &c.","[93, 93, 96, 96, 96, 96, 96, 96, 97, 96, 96, 93, 91]",95.0,1.83,220,2137,1269,2173
IMG_2022_07_05_15_25_29R.jpg,413,0,0,1556,2535,line_1_1,287,[96],96.0,0.0,43,1419,85,1441
IMG_2022_07_05_15_25_29R.jpg,413,0,0,1556,2535,line_1_2,[D],[84],84.0,0.0,46,1534,84,1569
IMG_2022_07_05_15_25_29R.jpg,413,0,0,1556,2535,line_1_3,Markets and Merchants of the Late Seventeenth Century 413,"[96, 96, 96, 96, 96, 96, 95, 96, 96]",95.89,0.33,389,160,1333,196
IMG_2022_07_05_15_25_29R.jpg,413,0,0,1556,2535,line_1_4,"must be removed first, for the bars had to be weighed more than once before they were","[96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 97, 96, 96]",96.06,0.24,127,225,1330,262
IMG_2022_07_05_15_25_29R.jpg,413,0,0,1556,2535,line_1_5,loaded into the ship and although the man is honest his mate is rather unreliable at counting.?,"[96, 96, 96, 96, 95, 95, 96, 96, 96, 96, 96, 96, 96, 96, 96, 93, 61]",93.65,8.45,127,264,1325,300
IMG_2022_07_05_15_25_29R.jpg,413,0,0,1556,2535,line_1_6,Ihave always feared that whenever so many goods arrive in [England] all of a heap they,"[79, 96, 96, 96, 96, 96, 96, 96, 95, 95, 95, 96, 90, 90, 96, 96]",94.0,4.47,164,303,1330,341
IMG_2022_07_05_15_25_29R.jpg,413,0,0,1556,2535,line_1_7,"would fall in price, but I hope they will do rather better if the whole lot is bought up. Iron","[95, 95, 96, 96, 96, 93, 93, 96, 95, 96, 96, 95, 95, 96, 96, 96, 96, 96, 96, 96]",95.45,0.94,127,342,1331,379
IMG_2022_07_05_15_25_29R.jpg,413,0,0,1556,2535,line_1_8,prices should stay steady this year as there will be much less made than last year because many,"[96, 96, 96, 96, 96, 91, 96, 96, 96, 96, 96, 93, 96, 96, 96, 96, 96, 96]",95.56,1.34,127,382,1332,418
IMG_2022_07_05_15_25_29R.jpg,413,0,0,1556,2535,line_1_9,forges have been unable to work for lack of water. And the iron will be late in arriving since,"[96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 94, 91, 96]",95.63,1.21,127,421,1332,457
IMG_2022_07_05_15_25_29R.jpg,413,0,0,1556,2535,line_1_10,there have been hardly any sledge-trails for it up-country.,"[96, 96, 96, 96, 93, 91, 95, 93, 92]",94.22,1.99,126,460,918,496
IMG_2022_07_05_15_25_29R.jpg,413,0,0,1556,2535,line_1_11,I have taken note of the prices which commodities are fetching [in England] and I am,"[93, 94, 96, 96, 96, 96, 97, 96, 96, 96, 96, 78, 90, 96, 95, 96]",94.19,4.64,163,499,1332,536
IMG_2022_07_05_15_25_29R.jpg,413,0,0,1556,2535,line_1_12,"grateful to you for the news, which will be helpful. However, I am astonished that you have","[96, 95, 95, 96, 96, 96, 96, 96, 96, 96, 96, 71, 71, 96, 96, 96, 96]",92.94,8.26,126,538,1334,574
IMG_2022_07_05_15_25_29R.jpg,413,0,0,1556,2535,line_1_13,not yet received the bill of lading or invoice; the letters must have been held up on the way. It,"[96, 96, 96, 96, 96, 96, 96, 95, 95, 95, 96, 96, 96, 95, 95, 96, 96, 96, 96, 96]",95.75,0.44,126,577,1335,614
IMG_2022_07_05_15_25_29R.jpg,413,0,0,1556,2535,line_1_14,is distressing that the posts are working so badly—it is because of the Danes. I hope that,"[97, 96, 96, 96, 96, 96, 97, 93, 92, 96, 96, 96, 96, 96, 95, 96, 96]",95.65,1.27,126,617,1335,653
IMG_2022_07_05_15_25_29R.jpg,413,0,0,1556,2535,line_1_15,different arrangements will be made. May the good God grant that peace may soon come so,"[96, 96, 96, 96, 95, 96, 96, 96, 97, 96, 97, 96, 96, 96, 95, 95]",95.94,0.57,126,657,1336,693
IMG_2022_07_05_15_25_29R.jpg,413,0,0,1556,2535,line_1_16,that trade may soon return to a better condition.,"[96, 96, 96, 96, 96, 96, 96, 94, 96]",95.78,0.67,126,696,798,732
IMG_2022_07_05_15_25_29R.jpg,413,0,0,1556,2535,line_1_17,"With regard to the iron sent to you last year, please follow the orders of the Lord De Geer","[95, 96, 95, 95, 95, 96, 95, 95, 95, 96, 96, 96, 96, 96, 96, 95, 96, 97, 93]",95.47,0.84,162,735,1337,772
IMG_2022_07_05_15_25_29R.jpg,413,0,0,1556,2535,line_1_18,"at Amsterdam. I made this request in one of my earlier letters sent to you under his cover,","[96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 95, 95, 96, 96, 96, 96]",95.89,0.32,126,775,1336,811
IMG_2022_07_05_15_25_29R.jpg,413,0,0,1556,2535,line_1_19,which I do not doubt you have received.,"[96, 96, 96, 96, 95, 96, 96, 96]",95.88,0.35,126,814,695,849
IMG_2022_07_05_15_25_29R.jpg,413,0,0,1556,2535,line_1_20,Two English ships have arrived here with salt for which they are asking 16 dollars. If the,"[96, 96, 97, 96, 94, 96, 96, 96, 96, 96, 96, 96, 96, 96, 95, 96, 96]",95.88,0.6,161,853,1338,890
IMG_2022_07_05_15_25_29R.jpg,413,0,0,1556,2535,line_1_21,Dutch could come here we would see salt being sold for 12 dollars.,"[96, 96, 96, 96, 96, 96, 96, 96, 97, 96, 96, 96, 96]",96.08,0.28,126,894,1048,928
IMG_2022_07_05_15_25_29R.jpg,413,0,0,1556,2535,line_1_22,"I commend you to the protection of God Almighty,","[79, 79, 96, 96, 96, 96, 96, 96, 96]",92.22,7.5,163,933,886,969
IMG_2022_07_05_15_25_29R.jpg,413,0,0,1556,2535,line_1_23,&c.,[85],85.0,0.0,496,978,541,999
IMG_2022_07_05_15_25_29R.jpg,413,0,0,1556,2535,line_1_24,[P.S.] If the vessel should come directly from [London] I beg you to be kind enough to send,"[91, 96, 96, 95, 96, 96, 96, 96, 95, 96, 96, 96, 96, 96, 96, 96, 96, 96]",95.61,1.2,127,1031,1339,1069
IMG_2022_07_05_15_25_29R.jpg,413,0,0,1556,2535,line_1_25,"me a dozen of your bottles of sack, of the best sort. Ask the Captain to see that they are well-","[75, 75, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 95, 95, 95, 95, 82, 96, 96, 93, 92]",92.81,6.68,125,1070,1341,1107
IMG_2022_07_05_15_25_29R.jpg,413,0,0,1556,2535,line_1_26,packed. Also halfa dozen table-knives. Place the cost to the account of my Lord De Geer at,"[95, 93, 67, 93, 92, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96]",93.65,6.99,125,1111,1341,1148
IMG_2022_07_05_15_25_29R.jpg,413,0,0,1556,2535,line_1_27,Amsterdam and give me news of it—forgiving the trouble.,"[96, 96, 96, 96, 96, 93, 93, 96, 96]",95.33,1.32,124,1153,945,1189
IMG_2022_07_05_15_25_29R.jpg,413,0,0,1556,2535,line_1_28,1 T.e. Captain George Yard.,"[91, 64, 96, 97, 93]",88.2,13.74,156,1212,472,1241
IMG_2022_07_05_15_25_29R.jpg,413,0,0,1556,2535,line_1_29,2 «.. zyn stirman ginck watt los int tellen voort.’,"[49, 0, 82, 91, 92, 96, 96, 90, 81, 90]",76.7,30.25,153,1244,684,1274
IMG_2022_07_05_15_25_29R.jpg,413,0,0,1556,2535,line_1_30,24 May,"[96, 95]",95.5,0.71,1211,1343,1296,1363
IMG_2022_07_05_15_25_29R.jpg,413,0,0,1556,2535,line_1_31,24 OY 1676,"[79, 34, 62]",58.33,22.72,1211,1349,1345,1387
IMG_2022_07_05_15_25_29R.jpg,413,0,0,1556,2535,line_1_32,16 Jun.,"[96, 94]",95.0,1.41,1217,1379,1291,1409
IMG_2022_07_05_15_25_29R.jpg,413,0,0,1556,2535,line_1_33,D. VAN BAERLE to JD,"[88, 93, 92, 96, 94]",92.6,2.97,123,1423,450,1446
IMG_2022_07_05_15_25_29R.jpg,413,0,0,1556,2535,line_1_34,STOCKHOLM 4 APRIL 1676,"[96, 96, 95, 95]",95.5,0.58,123,1459,1345,1486
IMG_2022_07_05_15_25_29R.jpg,413,0,0,1556,2535,line_1_35,"Sir, I find myself with your letters of the 16th of November, 22nd of December, 13th of","[96, 96, 96, 95, 96, 96, 97, 96, 96, 96, 96, 96, 96, 97, 96, 96, 97]",96.12,0.49,124,1532,1350,1567
IMG_2022_07_05_15_25_29R.jpg,413,0,0,1556,2535,line_1_36,"January and sth of February, with information about what has been happening with regard","[96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 95, 96, 96, 96]",95.93,0.27,117,1572,1345,1609
IMG_2022_07_05_15_25_29R.jpg,413,0,0,1556,2535,line_1_37,"to Swedish trade, for which I thank you.","[96, 96, 97, 96, 96, 96, 96, 95]",96.0,0.53,123,1613,694,1647
IMG_2022_07_05_15_25_29R.jpg,413,0,0,1556,2535,line_1_38,"Your considered opinion concerning copper-wire I judge to be well-founded, and by","[96, 95, 96, 93, 92, 94, 96, 96, 96, 96, 96, 96]",95.17,1.4,159,1653,1345,1690
IMG_2022_07_05_15_25_29R.jpg,413,0,0,1556,2535,line_1_39,buying it up you will make your intentions clear and be able to control the market according,"[96, 96, 96, 96, 96, 96, 96, 95, 95, 96, 94, 94, 96, 96, 95, 95, 96]",95.53,0.72,122,1692,1345,1730
IMG_2022_07_05_15_25_29R.jpg,413,0,0,1556,2535,line_1_40,to your desires. But as for your proposition that all the copper-wire which may be made up to,"[96, 96, 96, 54, 54, 96, 96, 96, 94, 94, 93, 88, 96, 96, 96, 81, 94, 94]",89.44,13.43,123,1732,1344,1770
IMG_2022_07_05_15_25_29R.jpg,413,0,0,1556,2535,line_1_41,November next year should be placed in one person’s hands and not be allowed to cost more,"[96, 96, 96, 94, 94, 96, 96, 93, 93, 91, 91, 96, 95, 95, 96, 96, 96]",94.71,1.76,123,1771,1344,1807
IMG_2022_07_05_15_25_29R.jpg,413,0,0,1556,2535,line_1_42,"than £5—£5 5s in London, there is not the slightest prospect of it for the simple reason that","[92, 56, 43, 43, 96, 96, 93, 93, 96, 96, 95, 94, 94, 96, 96, 96, 96, 96]",87.06,18.5,123,1811,1345,1849
IMG_2022_07_05_15_25_29R.jpg,413,0,0,1556,2535,line_1_43,the creditors of the ‘Three Crowns’ and ‘Crowned N’ works have to contribute payments to,"[96, 96, 96, 96, 88, 94, 96, 90, 91, 96, 96, 96, 96, 96, 96]",94.6,2.67,123,1852,1345,1890
IMG_2022_07_05_15_25_29R.jpg,413,0,0,1556,2535,line_1_44,"help the works get going, and as a result the owners are not free to dispose of the brass which","[96, 96, 96, 96, 96, 93, 88, 88, 96, 96, 96, 94, 96, 94, 96, 96, 96, 94, 94, 96]",94.65,2.48,122,1892,1345,1930
IMG_2022_07_05_15_25_29R.jpg,413,0,0,1556,2535,line_1_45,"is produced at their works. Secondly, all the brass which has been made here for the last year","[95, 95, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96]",95.89,0.32,122,1932,1346,1971
IMG_2022_07_05_15_25_29R.jpg,413,0,0,1556,2535,line_1_46,"has cost not less than 245 to 250 dollars per shippound, because the high price of copper has","[96, 95, 96, 96, 96, 96, 96, 92, 95, 92, 92, 95, 96, 96, 96, 96, 94, 96]",95.06,1.51,122,1973,1346,2011
IMG_2022_07_05_15_25_29R.jpg,413,0,0,1556,2535,line_1_47,"been supported by the launching of the copper coinage, and it could not cost less than £5 145","[96, 96, 96, 96, 96, 95, 96, 96, 96, 96, 96, 96, 96, 81, 81, 95, 68, 93]",92.5,7.76,122,2013,1348,2052
IMG_2022_07_05_15_25_29R.jpg,413,0,0,1556,2535,line_1_48,"in London, with all expenses included, even ifit could be bought here for 250 dollars. Indeed,","[96, 96, 96, 95, 96, 96, 93, 91, 96, 96, 96, 94, 94, 94, 93, 95]",94.81,1.52,123,2053,1346,2091
IMG_2022_07_05_15_25_29R.jpg,413,0,0,1556,2535,line_1_49,that price has been offered in vain and it looks as if it will rise higher still as soon as the ships,"[96, 96, 96, 95, 95, 96, 96, 96, 96, 94, 94, 90, 90, 96, 96, 96, 96, 96, 88, 96, 96, 96]",94.82,2.34,123,2094,1348,2132
IMG_2022_07_05_12_15_55R.jpg,285,0,0,1549,2559,line_1_1,96,[96],96.0,0.0,83,320,112,344
IMG_2022_07_05_12_15_55R.jpg,285,0,0,1549,2559,line_1_2,[D],[90],90.0,0.0,73,437,114,473
IMG_2022_07_05_12_15_55R.jpg,285,0,0,1549,2559,line_1_3,97,[96],96.0,0.0,87,1927,116,1950
IMG_2022_07_05_12_15_55R.jpg,285,0,0,1549,2559,line_1_4,[D],[85],85.0,0.0,79,2046,119,2081
IMG_2022_07_05_12_15_55R.jpg,285,0,0,1549,2559,line_1_5,Markets and Merchants of the Late Seventeenth Century 285,"[96, 96, 95, 95, 95, 95, 93, 96, 96]",95.22,0.97,417,166,1389,204
IMG_2022_07_05_12_15_55R.jpg,285,0,0,1549,2559,line_1_6,0 Jul.,"[69, 90]",79.5,14.85,1279,243,1337,266
IMG_2022_07_05_12_15_55R.jpg,285,0,0,1549,2559,line_1_7,plal Loy,"[7, 24]",15.5,12.02,1259,241,1387,294
IMG_2022_07_05_12_15_55R.jpg,285,0,0,1549,2559,line_1_8,30 Jul.,"[94, 94]",94.0,0.0,1264,280,1337,312
IMG_2022_07_05_12_15_55R.jpg,285,0,0,1549,2559,line_1_9,A. BERENBERG’'S WIDOW & HEIRS to CM,"[92, 45, 93, 92, 96, 75, 96]",84.14,18.7,154,313,754,351
IMG_2022_07_05_12_15_55R.jpg,285,0,0,1549,2559,line_1_10,HAMBURG 16 JULY 1669,"[96, 96, 95, 96]",95.75,0.5,154,361,1389,390
IMG_2022_07_05_12_15_55R.jpg,285,0,0,1549,2559,line_1_11,"We wrote to you by the last post, in which we enlarged our limit for the indigo so that if you","[96, 96, 96, 96, 96, 96, 96, 96, 94, 94, 96, 96, 96, 96, 96, 96, 96, 94, 84, 84, 94]",94.48,3.57,155,437,1390,475
IMG_2022_07_05_12_15_55R.jpg,285,0,0,1549,2559,line_1_12,"could not do better you might lay out 4s 8d for 600 lb. of fine Barbados indigo, provided that","[96, 96, 96, 95, 95, 96, 96, 96, 93, 96, 96, 91, 84, 96, 96, 95, 96, 96, 95]",94.74,2.9,154,476,1390,514
IMG_2022_07_05_12_15_55R.jpg,285,0,0,1549,2559,line_1_13,there was no news that the flota had arrived in Spain with indigo and that a ship was on the,"[95, 95, 96, 96, 96, 93, 92, 96, 96, 96, 96, 96, 96, 96, 95, 92, 92, 96, 96, 96]",95.1,1.52,154,518,1390,556
IMG_2022_07_05_12_15_55R.jpg,285,0,0,1549,2559,line_1_14,point of sailing here. We cancelled the commission for Ardasse; this we now confirm. We,"[96, 96, 96, 95, 96, 96, 96, 96, 92, 87, 96, 96, 96, 93, 96]",94.87,2.5,155,559,1390,596
IMG_2022_07_05_12_15_55R.jpg,285,0,0,1549,2559,line_1_15,"have since received your letter of the 9th inst., together with the account of the 10 butts of","[96, 96, 96, 96, 96, 97, 97, 79, 92, 96, 96, 96, 96, 96, 96, 96, 96, 96]",94.94,4.11,155,597,1396,636
IMG_2022_07_05_12_15_55R.jpg,285,0,0,1549,2559,line_1_16,"sugar sent with Capt. Willem Oloffsen and now received. We shall look it over and, finding","[96, 96, 96, 96, 93, 88, 96, 96, 96, 96, 96, 95, 96, 96, 95, 96]",95.19,2.07,155,638,1391,677
IMG_2022_07_05_12_15_55R.jpg,285,0,0,1549,2559,line_1_17,"no errors, will record our agreement. We have examined the weight in the casks and we find","[91, 91, 94, 96, 96, 96, 96, 96, 95, 95, 95, 96, 96, 93, 93, 93, 96]",94.59,1.77,155,677,1390,717
IMG_2022_07_05_12_15_55R.jpg,285,0,0,1549,2559,line_1_18,"it turns out reasonably well, but we shall lose Soo lb. by the tare of the butts. The sugar suits us","[96, 96, 96, 96, 96, 96, 96, 96, 96, 67, 71, 96, 96, 95, 96, 95, 95, 96, 96, 96, 96]",93.29,8.11,155,719,1391,755
IMG_2022_07_05_12_15_55R.jpg,285,0,0,1549,2559,line_1_19,well except that 2 butts turn out to be not so white as the other 8; that is our opinion. If we,"[94, 96, 93, 96, 96, 96, 96, 96, 96, 96, 96, 93, 93, 96, 96, 94, 96, 96, 96, 96, 96, 96]",95.41,1.14,155,758,1391,796
IMG_2022_07_05_12_15_55R.jpg,285,0,0,1549,2559,line_1_20,write to you for white and fine stuff you may get us something similar to the 8 butts in this,"[96, 96, 96, 95, 96, 96, 96, 96, 96, 96, 96, 94, 96, 95, 95, 96, 96, 93, 96, 96]",95.6,0.82,156,798,1391,837
IMG_2022_07_05_12_15_55R.jpg,285,0,0,1549,2559,line_1_21,consignment which have turned out to be white without any brown or rusty stuff amongst it.,"[96, 95, 95, 95, 96, 96, 96, 96, 96, 96, 96, 90, 90, 85, 81, 81]",92.5,5.48,155,840,1390,877
IMG_2022_07_05_12_15_55R.jpg,285,0,0,1549,2559,line_1_22,"Please do not hesitate to pay 6d more, but for 1s more it must be extra-choice. Do your best","[96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 95, 96, 96, 96, 93, 91, 96, 96, 97]",95.58,1.35,156,879,1391,915
IMG_2022_07_05_12_15_55R.jpg,285,0,0,1549,2559,line_1_23,for us. Another friend writes us with this post that great quantities of sugar are expected from,"[96, 96, 96, 96, 96, 96, 95, 94, 94, 96, 96, 94, 95, 95, 96, 96, 96]",95.47,0.8,157,919,1390,957
IMG_2022_07_05_12_15_55R.jpg,285,0,0,1549,2559,line_1_24,"Barbados, and the more it declines in price the better you will be able to obtain it. Do your","[96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 95, 95, 96, 96, 96, 96, 96, 96]",95.89,0.32,157,960,1392,996
IMG_2022_07_05_12_15_55R.jpg,285,0,0,1549,2559,line_1_25,"best, because the profits between here and [England] are very meagre. Thus, if you can find","[96, 95, 95, 95, 96, 96, 96, 94, 96, 96, 96, 96, 96, 92, 92, 95]",95.12,1.36,156,998,1392,1038
IMG_2022_07_05_12_15_55R.jpg,285,0,0,1549,2559,line_1_26,an entirely fine batch you may buy us ro or 12 butts and send it here. We shall see if we can,"[96, 96, 96, 96, 96, 96, 96, 96, 81, 95, 96, 96, 96, 96, 95, 95, 97, 96, 95, 95, 96, 96]",95.14,3.2,156,1040,1392,1075
IMG_2022_07_05_12_15_55R.jpg,285,0,0,1549,2559,line_1_27,"remit you a sum at short sight by the next post; if not, you may draw the amount on us and","[96, 95, 84, 84, 92, 92, 96, 97, 96, 96, 96, 96, 95, 95, 96, 96, 96, 96, 96, 95, 95]",94.29,3.64,157,1077,1393,1118
IMG_2022_07_05_12_15_55R.jpg,285,0,0,1549,2559,line_1_28,your bills will be duly honoured as has been the £150 sterling which you drew on us at,"[96, 96, 96, 96, 96, 96, 96, 96, 96, 95, 79, 96, 96, 96, 96, 96, 96, 96]",95.0,4.0,157,1120,1394,1159
IMG_2022_07_05_12_15_55R.jpg,285,0,0,1549,2559,line_1_29,"2 usances for the sugar, to pay to the order of Marselis van der Hulst.","[92, 92, 96, 96, 96, 96, 96, 96, 96, 96, 92, 92, 96, 93, 88]",94.2,2.51,158,1161,1125,1195
IMG_2022_07_05_12_15_55R.jpg,285,0,0,1549,2559,line_1_30,We shall be glad to hear what further happens to this commodity as well as your opinion,"[96, 96, 96, 95, 95, 96, 96, 96, 95, 96, 96, 95, 95, 91, 91, 96, 96]",95.12,1.62,195,1200,1395,1239
IMG_2022_07_05_12_15_55R.jpg,285,0,0,1549,2559,line_1_31,"about pepper. We are glad that you have bought us 24 sacks of Barbados cotton, big and","[96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96]",96.0,0.0,157,1238,1396,1277
IMG_2022_07_05_12_15_55R.jpg,285,0,0,1549,2559,line_1_32,"small, at 43d [p. Ib.]. We shall expect the account and your drafts. There is nothing to be done","[96, 96, 90, 90, 29, 96, 93, 94, 96, 88, 88, 96, 90, 96, 96, 96, 96, 96, 96]",90.42,15.18,157,1279,1397,1318
IMG_2022_07_05_12_15_55R.jpg,285,0,0,1549,2559,line_1_33,"with it here at present and if more comes from [England] it must decline further, for there is","[96, 92, 92, 96, 95, 95, 96, 96, 96, 96, 94, 96, 96, 94, 96, 96, 96, 96]",95.22,1.35,158,1319,1398,1359
IMG_2022_07_05_12_15_55R.jpg,285,0,0,1549,2559,line_1_34,no consumption. We hope that you have not bought us any Ardasse for it has fallen greatly,"[96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 93, 92, 96, 96, 96, 96, 96]",95.59,1.18,158,1359,1398,1400
IMG_2022_07_05_12_15_55R.jpg,285,0,0,1549,2559,line_1_35,"here from 19s to 17s within 3 weeks. Therefore, please do not buy us any for we could make","[96, 96, 94, 92, 90, 96, 96, 94, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96]",95.26,1.66,158,1400,1399,1441
IMG_2022_07_05_12_15_55R.jpg,285,0,0,1549,2559,line_1_36,no profit with it.,"[96, 96, 95, 95]",95.5,0.58,159,1440,395,1475
IMG_2022_07_05_12_15_55R.jpg,285,0,0,1549,2559,line_1_37,"If you buy Barbados indigo please see to it that it is saleable and of high quality, because","[96, 96, 97, 96, 96, 96, 95, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96]",96.0,0.34,197,1479,1400,1522
IMG_2022_07_05_12_15_55R.jpg,285,0,0,1549,2559,line_1_38,"weak, blue stuff is not required—for your information. As long as galls are unobtainable in","[96, 96, 94, 94, 93, 81, 96, 96, 96, 96, 96, 94, 96, 93, 93]",94.0,3.82,160,1519,1400,1562
IMG_2022_07_05_12_15_55R.jpg,285,0,0,1549,2559,line_1_39,[London] for 46s or 47s it is no use thinking about them for the quantity here is too great and,"[94, 96, 96, 96, 77, 95, 93, 93, 96, 96, 96, 96, 96, 96, 95, 95, 96, 95, 96, 97]",94.5,4.25,161,1559,1400,1603
IMG_2022_07_05_12_15_55R.jpg,285,0,0,1549,2559,line_1_40,they are very cheap. If any changes occur in [London] please communicate with us.,"[96, 96, 96, 96, 96, 96, 96, 96, 96, 73, 96, 96, 96, 96]",94.36,6.15,159,1601,1399,1643
IMG_2022_07_05_12_15_55R.jpg,285,0,0,1549,2559,line_1_41,"Wherewith we send our friendliest regards, and remain, &c.","[88, 96, 97, 96, 96, 96, 96, 93, 72]",92.22,8.07,160,1641,997,1677
IMG_2022_07_05_12_15_55R.jpg,285,0,0,1549,2559,line_1_42,London: 345 6¢,"[96, 71, 84]",83.67,12.5,160,1701,453,1735
IMG_2022_07_05_12_15_55R.jpg,285,0,0,1549,2559,line_1_43,. . . 9,"[48, 78, 9, 64]",49.75,29.8,242,1741,419,1758
IMG_2022_07_05_12_15_55R.jpg,285,0,0,1549,2559,line_1_44,Amsterdam: 324%,"[92, 16]",54.0,53.74,161,1741,425,1775
IMG_2022_07_05_12_15_55R.jpg,285,0,0,1549,2559,line_1_45,as 1,"[40, 77]",58.5,26.16,233,1781,411,1797
IMG_2022_07_05_12_15_55R.jpg,285,0,0,1549,2559,line_1_46,Antwerp: 25,"[96, 85]",90.5,7.78,161,1783,413,1816
IMG_2022_07_05_12_15_55R.jpg,285,0,0,1549,2559,line_1_47,30 Jul.,"[88, 92]",90.0,2.83,1260,1853,1334,1889
IMG_2022_07_05_12_15_55R.jpg,285,0,0,1549,2559,line_1_48,1669,[95],95.0,0.0,1352,1872,1398,1900
IMG_2022_07_05_12_15_55R.jpg,285,0,0,1549,2559,line_1_49,[30 Jul.],"[85, 89]",87.0,2.83,1249,1890,1348,1926
IMG_2022_07_05_12_15_55R.jpg,285,0,0,1549,2559,line_1_50,DANIEL PLANCK to CM,"[95, 94, 96, 84]",92.25,5.56,161,1934,502,1951
IMG_2022_07_05_12_15_55R.jpg,285,0,0,1549,2559,line_1_51,AMSTERDAM 2 AUGUST 1669,"[96, 95, 95, 95]",95.25,0.5,160,1970,1399,1997
IMG_2022_07_05_12_15_55R.jpg,285,0,0,1549,2559,line_1_52,My last letter to you was about a week ago with which I sent you the bill of lading for 10,"[96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 95, 95, 97, 89, 92, 92, 96, 96]",95.24,1.89,161,2045,1399,2088
IMG_2022_07_05_12_15_55R.jpg,285,0,0,1549,2559,line_1_53,barrels of fine blue-dye. Since then I have received yours of the 16th past together with the,"[96, 96, 93, 92, 96, 93, 93, 95, 96, 96, 96, 96, 95, 96, 96, 96, 97]",95.18,1.47,160,2086,1399,2129
